x1,x2,R,"sigma(x1,x2)",error
0.2594611275218172,0.3185330721970079,0,4.5598422518454446e-41,4.5598422518454446e-41
0.2136692350502353,0.3570069752424636,0,1.7172695149088915e-41,1.7172695149088915e-41
0.1852813330917856,0.2002956537478278,0,8.671244242896293e-54,8.671244242896293e-54
0.2014747146452314,0.2809170428326685,0,2.3331355930517005e-47,2.3331355930517005e-47
0.2278065364289337,0.3073180732424705,0,7.011595511147306e-44,7.011595511147306e-44
0.1568192255752511,0.1406012613969293,0,1.2656294637068418e-59,1.2656294637068418e-59
0.137735621967815,0.1611755331705705,0,1.6910705509350408e-59,1.6910705509350408e-59
0.2156676204078145,0.2984699610523788,0,2.910510407454789e-45,2.910510407454789e-45
0.1217301777907974,0.3348011422966808,0,5.691189415414902e-49,5.691189415414902e-49
0.2326602204571577,0.2450304688139483,0,1.0263927076429284e-47,1.0263927076429284e-47
0.0637933116609727,0.1296148517198356,0,1.9928722112275067e-66,1.9928722112275067e-66
0.2823324509860515,0.3589648889359553,0,7.016242083856217e-37,7.016242083856217e-37
0.2378077985930434,0.1575223281750428,0,3.2744035983113484e-53,3.2744035983113484e-53
0.22048237874511,0.1731889775062838,0,2.6831601512557527e-53,2.6831601512557527e-53
0.2786152787156411,0.2273870267591697,0,6.828840484577899e-46,6.828840484577899e-46
0.3332379555570061,0.3243328336571819,0,7.24372167919669e-36,7.24372167919669e-36
0.2811496052014504,0.2683180781241779,0,5.34116155400085e-43,5.34116155400085e-43
0.0527300614934683,0.2331892400289528,0,3.0225720587695324e-60,3.0225720587695324e-60
0.0976338426611438,0.2370630824094485,0,4.665037104157211e-57,4.665037104157211e-57
0.1500145137843457,0.2034811734914773,0,7.062625090041529e-56,7.062625090041529e-56
0.2020872840168667,0.2446511611614805,0,9.793226854161454e-50,9.793226854161454e-50
0.2414127216375298,0.0,0,1.7868616965446243e-63,1.7868616965446243e-63
0.1419404949477227,0.1762714032744161,0,3.225857884491829e-58,3.225857884491829e-58
0.2149413411581662,0.2193057547933425,0,1.3821919321158287e-50,1.3821919321158287e-50
0.1395693654117342,0.1079188733104394,0,6.287307443937515e-63,6.287307443937515e-63
0.1510785757606441,0.2309058654249248,0,5.573907283549563e-54,5.573907283549563e-54
0.0874671122521422,0.1836423023211102,0,2.786770144097998e-61,2.786770144097998e-61
0.1261413403111276,0.3404380558652392,0,2.622668972936132e-48,2.622668972936132e-48
0.0918652315506933,0.3258415780171885,0,1.6187285393427475e-51,1.6187285393427475e-51
0.1219301397618134,0.162735554470547,0,1.9985170410619536e-60,1.9985170410619536e-60
0.2842913437286272,0.1879329830746643,0,3.760829504434592e-48,3.760829504434592e-48
0.1240480888934445,0.1940841947513286,0,3.374365795719963e-58,3.374365795719963e-58
0.4105905651869913,0.1638672419072302,0,1.6343308672989127e-41,1.6343308672989127e-41
0.2394654320704711,0.2156019987222501,0,3.1196312483814732e-49,3.1196312483814732e-49
0.2147868898955899,0.1393374344889928,0,6.322549670892452e-56,6.322549670892452e-56
0.1313313775855029,0.1095507732049979,0,2.3422635924784622e-63,2.3422635924784622e-63
0.2560247903527193,0.2498168979120215,0,7.161782187803591e-46,7.161782187803591e-46
0.1539489739009781,0.2503623667377448,0,1.6989443359905112e-52,1.6989443359905112e-52
0.2097607851716289,0.1356547392272006,0,1.688355317692117e-56,1.688355317692117e-56
0.4048067630615036,0.271628434461008,0,1.0418258526375854e-34,1.0418258526375854e-34
0.192315208022028,0.1494737816667735,0,1.023294942446898e-56,1.023294942446898e-56
0.291941866102854,0.2202532190430385,0,1.6926307662359235e-45,1.6926307662359235e-45
0.143745885989929,0.2656275210089965,0,3.816978694680438e-52,3.816978694680438e-52
0.197200920760243,0.1973109948237029,0,3.2885562513544855e-53,3.2885562513544855e-53
0.3416640508508408,0.2363792729712907,0,3.5321738218825494e-41,3.5321738218825494e-41
0.1498426353769786,0.1586856284889942,0,7.11688671484747e-59,7.11688671484747e-59
0.3449958846397543,0.1842826733257522,0,1.9652608475219868e-44,1.9652608475219868e-44
0.2566201548364381,0.1835312455295727,0,2.9934769433453577e-50,2.9934769433453577e-50
0.1550026579284586,0.1402737322767809,0,9.160804105196669e-60,9.160804105196669e-60
0.2505926191244417,0.1858580669507374,0,1.729454665558307e-50,1.729454665558307e-50
0.2778043559701383,0.0761105360909002,0,5.004972361545093e-56,5.004972361545093e-56
0.2497447969773757,0.1607077002286316,0,3.2092408641725e-52,3.2092408641725e-52
0.0743820224087635,0.1772099605304263,0,1.4538210822762958e-62,1.4538210822762958e-62
0.1418290259340105,0.1795056198003695,0,5.210984739755744e-58,5.210984739755744e-58
0.1801985091558796,0.1806802043303376,0,1.9910936746548673e-55,1.9910936746548673e-55
0.1940453256719963,0.1950588640111897,0,1.4487159755686996e-53,1.4487159755686996e-53
0.2496537678040542,0.2383553214468851,0,4.735794893331219e-47,4.735794893331219e-47
0.2142160800746603,0.2699613659306018,0,2.946127711328617e-47,2.946127711328617e-47
0.0931724513031919,0.1480187818521386,0,2.774844049927668e-63,2.774844049927668e-63
0.230415828080477,0.1037439315688684,0,2.809427614354279e-57,2.809427614354279e-57
0.2488468596227058,0.1166364470205517,0,3.2405367518521672e-55,3.2405367518521672e-55
0.2447832358344832,0.1610237663044058,0,1.5984119633901389e-52,1.5984119633901389e-52
0.2864624580443697,0.1718462945746793,0,4.41413517493939e-49,4.41413517493939e-49
0.2667137723639123,0.1384003147042034,0,1.3398199917392476e-52,1.3398199917392476e-52
0.2367344063382749,0.0963106668600084,0,2.3203388541650043e-57,2.3203388541650043e-57
0.1943867430833082,0.1635103338020649,0,1.2041170596585963e-55,1.2041170596585963e-55
0.0671231253187207,0.2145141296091177,0,1.4962411039797196e-60,1.4962411039797196e-60
0.2343694575306068,0.2476023572668451,0,1.9690683837471406e-47,1.9690683837471406e-47
0.2166150149730489,0.1554061557513343,0,9.797437678170649e-55,9.797437678170649e-55
0.2217263069756299,0.1669601742285253,0,1.24364091514871e-53,1.24364091514871e-53
0.0978601139343752,0.1258641352922151,0,1.873339578869306e-64,1.873339578869306e-64
0.113515476767339,0.1974848663700179,0,1.1681654511791109e-58,1.1681654511791109e-58
0.2842522282666323,0.1321257092647348,0,7.134765748940767e-52,7.134765748940767e-52
0.1968355876914676,0.245850225059296,0,5.347211478973675e-50,5.347211478973675e-50
0.2545200557898099,0.0571306806452711,0,8.222278745258988e-59,8.222278745258988e-59
0.2022654700904367,0.171229626203803,0,1.2861040725832283e-54,1.2861040725832283e-54
0.2023804911596594,0.2240885871353393,0,4.3615326918005917e-51,4.3615326918005917e-51
0.2750627044780798,0.2147067613058003,0,5.720341858486828e-47,5.720341858486828e-47
0.1587164217426101,0.4154426931184397,0,3.493751695447435e-41,3.493751695447435e-41
0.2076896621552786,0.2279840019654326,0,1.7608269047552293e-50,1.7608269047552293e-50
0.1630179769035966,0.1196756322526392,0,1.294802868031069e-60,1.294802868031069e-60
0.1652403018054147,0.1923628602328741,0,1.2634713926506761e-55,1.2634713926506761e-55
0.1752662301225088,0.0579002933226838,0,6.228605753906412e-64,6.228605753906412e-64
0.217770701730697,0.1935520200562591,0,4.0626774234998786e-52,4.0626774234998786e-52
0.1617001102669218,0.1333555154399393,0,8.6679727358066e-60,8.6679727358066e-60
0.3004604900458816,0.2732312220448129,0,2.066596425767743e-41,2.066596425767743e-41
0.1284314158224397,0.1560367780323572,0,1.8989553712755458e-60,1.8989553712755458e-60
0.1850502684670913,0.1906587267363803,0,1.9086957389727815e-54,1.9086957389727815e-54
0.164821515338066,0.1491553726876477,0,1.5653627396486842e-58,1.5653627396486842e-58
0.3157582307482986,0.3391081081482665,0,5.058243453961129e-36,5.058243453961129e-36
0.2157243821209259,0.1743005787105671,0,1.5568135284856606e-53,1.5568135284856606e-53
0.2825475631574908,0.3466045634783362,0,1.087355558952035e-37,1.087355558952035e-37
0.0811551701570422,0.2651321409694613,0,2.91206674006696e-56,2.91206674006696e-56
0.2213640212695407,0.2385653381868309,0,6.970699265479538e-49,6.970699265479538e-49
0.2711704636498749,0.2294986517854016,0,3.0849654752135657e-46,3.0849654752135657e-46
0.2065827191420339,0.2315037838573001,0,2.5589461649706856e-50,2.5589461649706856e-50
0.2852384300052281,0.0457861936523512,0,1.457211686770458e-57,1.457211686770458e-57
0.1586169239919702,0.1776893284679395,0,4.913648053920147e-57,4.913648053920147e-57
0.3127477952148464,0.2676126376947457,0,5.52884309426475e-41,5.52884309426475e-41
0.38391184988954,0.1960882253220715,0,4.1664797891985664e-41,4.1664797891985664e-41
0.1709729151648273,0.087584812255714,0,3.1087481152567623e-62,3.1087481152567623e-62
0.1643597982879382,0.1958076439538024,0,1.877968830072054e-55,1.877968830072054e-55
0.3162707581694161,0.3363284413004393,0,3.566081284284093e-36,3.566081284284093e-36
0.326365771658457,0.2997513372427776,0,5.932452130161697e-38,5.932452130161697e-38
0.1581711978277385,0.1950396792507174,0,6.586501203750535e-56,6.586501203750535e-56
0.1663850546323314,0.2761159421646469,0,5.729365390929425e-50,5.729365390929425e-50
0.1774572312911594,0.1706794383705558,0,2.8424224102701985e-56,2.8424224102701985e-56
0.0924439591172578,0.0636902730538624,0,5.963640136947329e-69,5.963640136947329e-69
0.1265078442812641,0.1260427209496356,0,1.4255847760195333e-62,1.4255847760195333e-62
0.1196687386598345,0.3250311014806558,0,9.322693748972101e-50,9.322693748972101e-50
0.1385761947916697,0.1780805534536556,0,2.5684625737930095e-58,2.5684625737930095e-58
0.1972252090090575,0.1805292816499985,0,2.512755634048176e-54,2.512755634048176e-54
0.2187371786029216,0.1760129442980095,0,3.183952513550687e-53,3.183952513550687e-53
0.3240400394251261,0.3523309271658406,0,1.3356760929311308e-34,1.3356760929311308e-34
0.1201316767408967,0.3300767132289651,0,2.167819664163011e-49,2.167819664163011e-49
0.2787457918781267,0.3775024186758507,0,7.0389444753707e-36,7.0389444753707e-36
0.1828808924619593,0.1872763831679959,0,8.198759453190386e-55,8.198759453190386e-55
0.1960429032278053,0.2236499590997676,0,1.5733744422903e-51,1.5733744422903e-51
0.2539855593733283,0.0786685960463367,0,2.0679304647663845e-57,2.0679304647663845e-57
0.1101822382750161,0.318154754089462,0,7.801789426816904e-51,7.801789426816904e-51
0.230592779694724,0.1065776358985652,0,4.4567810672741834e-57,4.4567810672741834e-57
0.2133161766570445,0.2173420451010103,0,8.010144700075087e-51,8.010144700075087e-51
0.2393961011206519,0.1122157977893724,0,3.974344485642108e-56,3.974344485642108e-56
0.2231334915126254,0.1528906538609043,0,1.7735435940990084e-54,1.7735435940990084e-54
0.3964240111928716,0.133019005516024,0,1.7098025614240905e-44,1.7098025614240905e-44
0.1489808012598947,0.1513699791459345,0,2.034640560078634e-59,2.034640560078634e-59
0.1575202435998546,0.1568701837480817,0,1.7073301497772314e-58,1.7073301497772314e-58
0.1501487578860188,0.1561384964059938,0,5.040919049551675e-59,5.040919049551675e-59
0.1555618304671796,0.2666667129424246,0,2.6427440535956e-51,2.6427440535956e-51
0.1490090298154786,0.1116109765549984,0,4.57653971493001e-62,4.57653971493001e-62
0.2951213224886042,0.2176433141611093,0,1.828539836225894e-45,1.828539836225894e-45
0.3136403398391884,0.2974367321844446,0,6.14534856440998e-39,6.14534856440998e-39
0.1543402965000419,0.1589442908389283,0,1.4555741082084946e-58,1.4555741082084946e-58
0.1334115541516617,0.1425664887401918,0,5.0787826102444376e-61,5.0787826102444376e-61
0.2377132445109123,0.1815580299855799,0,1.2907845724605939e-51,1.2907845724605939e-51
0.1558221564575223,0.2943780166688568,0,1.9315264365583185e-49,1.9315264365583185e-49
0.2506345454204409,0.2155286104762686,0,1.652261348477505e-48,1.652261348477505e-48
0.216233841668104,0.1575028564313921,0,1.2763671361514439e-54,1.2763671361514439e-54
0.0787404708002214,0.2387101320950432,0,3.513127526994717e-58,3.513127526994717e-58
0.3238004161064049,0.1118166280130861,0,1.2041004609152837e-50,1.2041004609152837e-50
0.3436702138476417,0.2545087608354358,0,7.712997460968325e-40,7.712997460968325e-40
0.1509769047612491,0.2326885846161414,0,7.216667521959803e-54,7.216667521959803e-54
0.1689838752051213,0.1753753223088893,0,1.6356996136670327e-56,1.6356996136670327e-56
0.2228692312579924,0.1329131361242215,0,7.946359682746953e-56,7.946359682746953e-56
0.226756543198962,0.1290655262173234,0,7.896136582373156e-56,7.896136582373156e-56
0.2526835418138264,0.2427853869076728,0,1.473518413690453e-46,1.473518413690453e-46
0.360816363101308,0.2983184401991249,0,8.431222871946551e-36,8.431222871946551e-36
0.185844221800476,0.1490153802376964,0,3.607204347752149e-57,3.607204347752149e-57
0.1361362204369237,0.2366709362841187,0,1.4298235669694998e-54,1.4298235669694998e-54
0.0896544617588378,0.0330378385118345,0,3.553065824372926e-71,3.553065824372926e-71
0.1415255968046465,0.153230581547424,0,8.830459663724431e-60,8.830459663724431e-60
0.1973498421700962,0.1975152853703278,0,3.4700737823441743e-53,3.4700737823441743e-53
0.343564629081423,0.1272253266414533,0,2.4966411641507984e-48,2.4966411641507984e-48
0.1585910960771063,0.1250794900168323,0,1.5256841702968143e-60,1.5256841702968143e-60
0.2179030361311119,0.1465776354824891,0,3.0674439965612817e-55,3.0674439965612817e-55
0.1986861683141798,0.2233754182661098,0,2.2440233594771558e-51,2.2440233594771558e-51
0.2950714618758467,0.18501367852749,0,1.2139600390988644e-47,1.2139600390988644e-47
0.4021545940698897,0.0209415013340022,0,1.3719915456517734e-51,1.3719915456517734e-51
0.1575304981663743,0.0303439877891947,0,6.316506999333977e-67,6.316506999333977e-67
0.1608448445985422,0.1514507857714259,0,1.2248671366732633e-58,1.2248671366732633e-58
0.2835328701655257,0.2366149268842841,0,5.89198687170641e-45,5.89198687170641e-45
0.2545513191701049,0.0,0,1.2867102590009903e-62,1.2867102590009903e-62
0.3477365860588827,0.1600215859078695,0,7.167340412709338e-46,7.167340412709338e-46
0.2467142548260771,0.1579001714786063,0,1.3228958714822514e-52,1.3228958714822514e-52
0.1712566327370352,0.3110670222566758,0,2.543166453979184e-47,2.543166453979184e-47
0.2472523864553847,0.1691982550629709,0,8.121173330029404e-52,8.121173330029404e-52
0.2886962864466326,0.2306391187792743,0,5.116190614135638e-45,5.116190614135638e-45
0.2656385744957891,0.211300571206997,0,8.230348965346893e-48,8.230348965346893e-48
0.2405819224885838,0.0295546816154239,0,1.4709130202718925e-61,1.4709130202718925e-61
0.2853339751671323,0.261456577330539,0,3.4946406212944105e-43,3.4946406212944105e-43
0.2935436472356538,0.217231720436503,0,1.354310753298108e-45,1.354310753298108e-45
0.3105727192830022,0.2406614911739671,0,6.375275341691296e-43,6.375275341691296e-43
0.2518967910071714,0.5140990165149062,0,1.5815344517412263e-28,1.5815344517412263e-28
0.1866305535746516,0.0332709648401129,0,7.844067384551755e-65,7.844067384551755e-65
0.2117370949146658,0.3379757319808887,0,6.924511868901761e-43,6.924511868901761e-43
0.2965207173206685,0.1770041984479715,0,4.415463367269473e-48,4.415463367269473e-48
0.1346451463210211,0.2229863123522407,0,1.3994217962295646e-55,1.3994217962295646e-55
0.2294938647098321,0.1963590203759006,0,3.63840483877639e-51,3.63840483877639e-51
0.1685328950138111,0.1660610933281565,0,3.6602806004384174e-57,3.6602806004384174e-57
0.2022995858347854,0.1544133657408993,0,9.789487568304437e-56,9.789487568304437e-56
0.3022761490085839,0.2263606988458407,0,2.0416967047270975e-44,2.0416967047270975e-44
0.2152879254415922,0.0786261042662656,0,6.12914159947137e-60,6.12914159947137e-60
0.2037149238524919,0.2600463334017412,0,1.3279244140134142e-48,1.3279244140134142e-48
0.0912115087216064,0.1667044476091796,0,3.635835312730041e-62,3.635835312730041e-62
0.2597002852821776,0.1095944528767713,0,5.6177100131091955e-55,5.6177100131091955e-55
0.251638734491286,0.1639989713603349,0,7.068818744949363e-52,7.068818744949363e-52
0.3730603778644368,0.3005719373490058,0,7.500490735065844e-35,7.500490735065844e-35
0.1753777412037599,0.1571731930387021,0,2.617246503357249e-57,2.617246503357249e-57
0.2175320262131151,0.2286762894567696,0,8.592934954393676e-50,8.592934954393676e-50
0.2199506946968604,0.1415234979427621,0,1.9211511513277356e-55,1.9211511513277356e-55
0.3261962623810779,0.2606337479938895,0,1.4293144941109166e-40,1.4293144941109166e-40
0.1923763574090438,0.2548406191032163,0,1.0871935753244994e-49,1.0871935753244994e-49
0.2223217220616271,0.3478887066637129,0,1.555168029072515e-41,1.555168029072515e-41
0.2486317207773231,0.1859548843600627,0,1.3073706011117225e-50,1.3073706011117225e-50
0.2149287298525086,0.2534923843806325,0,2.6191454036047745e-48,2.6191454036047745e-48
0.1642853108359577,0.2078454031631156,0,1.1778779595745373e-54,1.1778779595745373e-54
0.2155271994318646,0.3036697425490411,0,6.329248384418774e-45,6.329248384418774e-45
0.2858905399887818,0.1424934089913015,0,4.479824110471319e-51,4.479824110471319e-51
0.1178787760471151,0.2596004250301825,0,3.104682351374001e-54,3.104682351374001e-54
0.2106375739317501,0.1844242163106654,0,3.4275879355819394e-53,3.4275879355819394e-53
0.1439903348048661,0.1948649458313202,0,7.613846912447504e-57,7.613846912447504e-57
0.2956037303139874,0.2073401987558698,0,4.045013653655404e-46,4.045013653655404e-46
0.078145047617298,0.2201792317141342,0,1.8699122639031864e-59,1.8699122639031864e-59
0.1552862522182729,0.1907016765502433,0,2.194213362203109e-56,2.194213362203109e-56
0.2301769500051616,0.2171770546536421,0,9.838603027148408e-50,9.838603027148408e-50
0.3252419223387472,0.3262494446049748,0,2.9234595676186715e-36,2.9234595676186715e-36
0.194739979114161,0.2788359748492174,0,6.162451444490884e-48,6.162451444490884e-48
0.1555840378645441,0.2695323673997517,0,4.1161360665239157e-51,4.1161360665239157e-51
0.3504925655552472,0.1635568379180903,0,1.8655958209493274e-45,1.8655958209493274e-45
0.0841588879667004,0.128860733741734,0,3.786373190121893e-65,3.786373190121893e-65
0.0240955234703934,0.2764240446590202,0,3.113187081747542e-59,3.113187081747542e-59
0.2352011560042666,0.2700837434023835,0,7.028095487090904e-46,7.028095487090904e-46
0.1598356620517911,0.3178136540600785,0,1.287392939335033e-47,1.287392939335033e-47
0.1183013746295429,0.1516815499224616,0,2.124199086891214e-61,2.124199086891214e-61
0.2566685157839483,0.1816361075711722,0,2.254383450376135e-50,2.254383450376135e-50
0.2195040571016959,0.0688412669979652,0,2.5728201338311785e-60,2.5728201338311785e-60
0.1548737095410617,0.1686023115151301,0,6.942490655174371e-58,6.942490655174371e-58
0.0975756481063284,0.2797256408463558,0,3.223750895531608e-54,3.223750895531608e-54
0.2697965862624116,0.1626803696617441,0,8.838932457747228e-51,8.838932457747228e-51
0.2520160942366929,0.2512383836160659,0,4.877094094068703e-46,4.877094094068703e-46
0.1920659308976493,0.1847597515201751,0,2.2152101079707277e-54,2.2152101079707277e-54
0.3477309596838133,0.2259245622577248,0,1.7667861906277305e-41,1.7667861906277305e-41
0.1143932186939078,0.1081846888147466,0,1.4902260850346168e-64,1.4902260850346168e-64
0.0779579863260209,0.206816755970712,0,2.3391270612254456e-60,2.3391270612254456e-60
0.1446473544095004,0.0,0,8.65847128918681e-70,8.65847128918681e-70
0.1963531186915602,0.1850483073470412,0,4.409776274973074e-54,4.409776274973074e-54
0.2194671559458153,0.0695621405027887,0,2.8578862956064416e-60,2.8578862956064416e-60
0.1807011153714936,0.2964795613237453,0,1.12071564414782e-47,1.12071564414782e-47
0.2281644317211437,0.2621925882211609,0,7.273158853406174e-47,7.273158853406174e-47
0.0998768460647644,0.2373336785572865,0,6.811798105485239e-57,6.811798105485239e-57
0.3155011683258608,0.3216804981727504,0,3.3553501437245468e-37,3.3553501437245468e-37
0.1934279057285945,0.124086678334013,0,2.458411746275613e-58,2.458411746275613e-58
0.2893836665270502,0.3397890558332446,0,1.0672071077241033e-37,1.0672071077241033e-37
0.2274180277102163,0.2745753251408308,0,4.347894658969305e-46,4.347894658969305e-46
0.2365402575323027,0.1810755770224843,0,1.0049721666361367e-51,1.0049721666361367e-51
0.2455813824185763,0.2908496117746355,0,8.094554713110731e-44,8.094554713110731e-44
0.2358166848013852,0.1114965190070692,0,2.0784761201379356e-56,2.0784761201379356e-56
0.2514178207894035,0.1340388670777861,0,6.889677210192602e-54,6.889677210192602e-54
0.3063322024105945,0.1513128221408239,0,3.7412011093427975e-49,3.7412011093427975e-49
0.2157216935761176,0.1576817833548787,0,1.2147279445557106e-54,1.2147279445557106e-54
0.256720300607081,0.1154753885791797,0,8.85189783664589e-55,8.85189783664589e-55
0.1928211444570218,0.297846645367626,0,8.541366688759944e-47,8.541366688759944e-47
0.3152093772359578,0.1792916479704134,0,1.0399166866003285e-46,1.0399166866003285e-46
0.1458886158352584,0.2282003974685503,0,1.6872025559169605e-54,1.6872025559169605e-54
0.3440752346328652,0.1543718906869055,0,1.7373863881276408e-46,1.7373863881276408e-46
0.1967873639484525,0.0543517359561186,0,9.168625003539952e-63,9.168625003539952e-63
0.0855379918305561,0.2216045886713137,0,7.067403574011361e-59,7.067403574011361e-59
0.2102483531928631,0.0470196019664178,0,2.2494298629813585e-62,2.2494298629813585e-62
0.1455158674020095,0.1945092763131625,0,9.06676273893196e-57,9.06676273893196e-57
0.267251483919098,0.0905347968933751,0,9.377213527601787e-56,9.377213527601787e-56
0.1477900816558087,0.3589820799384646,0,1.1678153722834942e-45,1.1678153722834942e-45
0.1643053253428176,0.2729090177739777,0,2.5624719211134917e-50,2.5624719211134917e-50
0.0488367415243575,0.2084603033017184,0,3.7863042092734275e-62,3.7863042092734275e-62
0.1638154944600738,0.3010965342123735,0,1.8000694963876124e-48,1.8000694963876124e-48
0.0060896538696834,0.1322947218027411,0,5.158177174213624e-70,5.158177174213624e-70
0.0732877741211421,0.2434783502936074,0,3.218472752887409e-58,3.218472752887409e-58
0.2608331724915438,0.2159848346974971,0,8.203886055932147e-48,8.203886055932147e-48
0.2628640126920666,0.2211216065066936,0,2.4484652725145194e-47,2.4484652725145194e-47
0.2340366049427971,0.3017882800085414,0,7.65303932274765e-44,7.65303932274765e-44
0.1226419085496629,0.2585993682223842,0,5.446652980531245e-54,5.446652980531245e-54
0.1961830915086416,0.2230978930260018,0,1.4763428096106073e-51,1.4763428096106073e-51
0.1997117968727545,0.0676090051017363,0,1.0881620132795665e-61,1.0881620132795665e-61
0.1073308248645966,0.1231962963776429,0,5.1623577803568315e-64,5.1623577803568315e-64
0.320271864141372,0.190183285312342,0,1.1837251110454897e-45,1.1837251110454897e-45
0.2701889832460537,0.2074697899421321,0,9.058539427024316e-48,9.058539427024316e-48
0.1823228660936268,0.1095837020260861,0,5.004939828336568e-60,5.004939828336568e-60
0.2021508671195624,0.3929341340462737,0,7.543878071810705e-40,7.543878071810705e-40
0.2166706246358042,0.3213115244202859,0,1.126495515116706e-43,1.126495515116706e-43
0.0366612105260567,0.2481694656313987,0,2.6924258004781577e-60,2.6924258004781577e-60
0.1802258093983522,0.2057629489026996,0,9.387430205735985e-54,9.387430205735985e-54
0.1454412601601761,0.1830232824079078,0,1.5384520315402655e-57,1.5384520315402655e-57
0.1198703992084067,0.1238465231982211,0,3.7538984205525505e-63,3.7538984205525505e-63
0.1775119765691236,0.206198441481509,0,6.675337425403511e-54,6.675337425403511e-54
0.3438149221479618,0.22062020321142,0,4.346279385712948e-42,4.346279385712948e-42
0.2512674289013608,0.10065915396147,0,4.015582077493641e-56,4.015582077493641e-56
0.1543056808173762,0.2267341133795918,0,4.772214339782454e-54,4.772214339782454e-54
0.2458066225084927,0.1875792760940201,0,1.0972361959879002e-50,1.0972361959879002e-50
0.3119484349268802,0.0473753953698087,0,1.0291076625358597e-55,1.0291076625358597e-55
0.2739706946330215,0.1311691991376398,0,1.3142753106133553e-52,1.3142753106133553e-52
0.2047704295936139,0.1669115573262684,0,9.65960880483607e-55,9.65960880483607e-55
0.1482450577835541,0.3510150125872152,0,3.682041853116916e-46,3.682041853116916e-46
0.2558578650890872,0.2445242499627006,0,3.1002186147656413e-46,3.1002186147656413e-46
0.23147883083374,0.0931614744720087,0,6.496873087931209e-58,6.496873087931209e-58
0.2716154576022186,0.2388829031534109,0,1.392244689325351e-45,1.392244689325351e-45
0.2508137441345576,0.0762156808849307,0,8.811987592416418e-58,8.811987592416418e-58
0.2839642172255468,0.2866152843109659,0,1.3513003109999028e-41,1.3513003109999028e-41
0.1571811830751545,0.1623100278545697,0,3.738841918784653e-58,3.738841918784653e-58
0.3053915252507461,0.1925091049008663,0,1.8080358553215015e-46,1.8080358553215015e-46
0.2158079683753919,0.3060637318033752,0,9.532899801102027e-45,9.532899801102027e-45
0.3660208698100212,0.09702691451326,0,7.082334060670633e-49,7.082334060670633e-49
0.1448649745528346,0.0882305451909607,0,6.790265047147902e-64,6.790265047147902e-64
0.33887710425322,0.1533120538923196,0,6.76154643155597e-47,6.76154643155597e-47
0.2158328626770118,0.2830703080815453,0,2.808159002878319e-46,2.808159002878319e-46
0.1478865597108441,0.0784523139618526,0,2.3844259954435538e-64,2.3844259954435538e-64
0.1612891332756542,0.0,0,1.0554540085693513e-68,1.0554540085693513e-68
0.1743722153444544,0.1639072913272801,0,6.32455240080158e-57,6.32455240080158e-57
0.2339332757121533,0.2441392639928736,0,1.0839124259213898e-47,1.0839124259213898e-47
0.2418268390428399,0.2960209399791063,0,1.018196620817992e-43,1.018196620817992e-43
0.1541039996849137,0.1629470910331681,0,2.5964876595176224e-58,2.5964876595176224e-58
0.1980516326191213,0.1670858714307198,0,3.615148752535893e-55,3.615148752535893e-55
0.3713816286889491,0.2923120587404598,0,1.6407718185682154e-35,1.6407718185682154e-35
0.3382034536080569,0.0504206640243663,0,8.486905046621107e-54,8.486905046621107e-54
0.2349058935739225,0.1689183379853592,0,1.21692591308097e-52,1.21692591308097e-52
0.203040278253456,0.2152339111940046,0,1.2375512854259287e-51,1.2375512854259287e-51
0.2096025061374609,0.2359374977028027,0,7.954543431201151e-50,7.954543431201151e-50
0.2490814378184333,0.1592154645447294,0,2.3102617944319905e-52,2.3102617944319905e-52
0.1181765947841275,0.2027552809364673,0,5.283605729518562e-58,5.283605729518562e-58
0.1794098770061324,0.0009338117269608,0,1.8543250066633747e-67,1.8543250066633747e-67
0.0665132740897928,0.1473401270132921,0,4.553044811001721e-65,4.553044811001721e-65
0.2319378498084223,0.2362806970043574,0,2.4045465123135567e-48,2.4045465123135567e-48
0.2517756751762193,0.1214164772596256,0,1.0478888779922927e-54,1.0478888779922927e-54
0.1613450830160501,0.2047187377271678,0,4.6864934945643775e-55,4.6864934945643775e-55
0.3259189410632026,0.2357498000642158,0,3.010274727055247e-42,3.010274727055247e-42
0.1019387469598127,0.1725960639313788,0,4.500801952660869e-61,4.500801952660869e-61
0.0828500095832144,0.2136371016797257,0,1.3894578554850972e-59,1.3894578554850972e-59
0.2179561454847977,0.122981394777231,0,8.272542241727437e-57,8.272542241727437e-57
0.2837678642089724,0.1834710976243163,0,1.7528888106640996e-48,1.7528888106640996e-48
0.3347142153166295,0.2488172935671378,0,8.384227834225697e-41,8.384227834225697e-41
0.1632892589704848,0.2125578368774747,0,2.090100339894135e-54,2.090100339894135e-54
0.2862944666745036,0.1530774984348851,0,2.4155226724608964e-50,2.4155226724608964e-50
0.1969193224399434,0.2179373123432634,0,7.469607638485919e-52,7.469607638485919e-52
0.1861898160047344,0.2571687832509294,0,6.134135183502219e-50,6.134135183502219e-50
0.2706927949989338,0.0360046977138017,0,3.651003617319286e-59,3.651003617319286e-59
0.2521858302730735,0.2927259251964718,0,2.912266136510317e-43,2.912266136510317e-43
0.07388862744126,0.1730996209055142,0,7.184129813167957e-63,7.184129813167957e-63
0.3181232279780717,0.2340391946592184,0,7.175845497360732e-43,7.175845497360732e-43
0.3104073083317961,0.2957797538916182,0,2.9318108460751916e-39,2.9318108460751916e-39
